idx,time,Temp,dailyDelivered,isWeekend
180,1/25/2019 0:00,24.27875,991006.9771,FALSE
181,1/26/2019 0:00,31.42875,933503.9487,TRUE
182,1/27/2019 0:00,40.5775,916291.4422,TRUE
183,1/28/2019 0:00,26.69666667,978813.4985,FALSE
184,1/29/2019 0:00,20.67083333,984078.1924,FALSE
185,1/30/2019 0:00,24.46041667,984295.4445,FALSE
186,1/31/2019 0:00,34.40791667,1014174.991,FALSE
187,2/1/2019 0:00,38.07875,1020652.414,FALSE
188,2/2/2019 0:00,40.39875,948538.3704,TRUE
189,2/3/2019 0:00,43.30208333,925429.9641,TRUE
190,2/4/2019 0:00,35.50458333,995195.4363,FALSE
191,2/5/2019 0:00,27.60916667,1004388.149,FALSE
192,2/6/2019 0:00,13.45416667,1022311.851,FALSE
193,2/7/2019 0:00,1.414166667,1052446.568,FALSE
194,2/8/2019 0:00,11.32166667,1044004.054,FALSE
195,2/9/2019 0:00,21.4175,1019061.181,TRUE
196,2/10/2019 0:00,21.34916667,1056493.53,TRUE
197,2/11/2019 0:00,22.09625,1126465.595,FALSE
198,2/12/2019 0:00,37.09166667,1132231.939,FALSE
199,2/13/2019 0:00,44.8775,1148856.273,FALSE
200,2/14/2019 0:00,41.29041667,1141126.479,FALSE
201,2/15/2019 0:00,34.2275,1118789.398,FALSE
202,2/16/2019 0:00,28.845,1063236.452,TRUE
203,2/17/2019 0:00,22.41416667,1046261.187,TRUE
204,2/18/2019 0:00,12.2325,1094919.338,FALSE
205,2/19/2019 0:00,15.53958333,1155486.07,FALSE
206,2/20/2019 0:00,21.57875,1146266.422,FALSE
207,2/21/2019 0:00,22.43,1142578.444,FALSE
208,2/22/2019 0:00,21.7975,1083637.527,FALSE
209,2/23/2019 0:00,30.46666667,917697.4782,TRUE
210,2/24/2019 0:00,33.85166667,868008.5259,TRUE
211,2/25/2019 0:00,28.58541667,986297.4114,FALSE
212,2/26/2019 0:00,31.02625,993360.5952,FALSE
213,2/27/2019 0:00,22.64083333,1005903.944,FALSE
214,2/28/2019 0:00,35.29375,1045299.135,FALSE
215,3/1/2019 0:00,37.61541667,1100685.269,FALSE
216,3/2/2019 0:00,17.79916667,1035124.59,TRUE
217,3/3/2019 0:00,0.18375,1031179.077,TRUE
218,3/4/2019 0:00,3.1125,1080544.008,FALSE
219,3/5/2019 0:00,14.7025,1101980.202,FALSE
220,3/6/2019 0:00,29.39291667,1093083.346,FALSE
221,3/7/2019 0:00,30.60708333,1092882.509,FALSE
222,3/8/2019 0:00,36.29458333,1076278.556,FALSE
223,3/9/2019 0:00,40.21208333,995507.3538,TRUE
224,3/10/2019 0:00,35.9573913,958496.1223,TRUE
225,3/11/2019 0:00,37.30833333,1080326.808,FALSE
226,3/12/2019 0:00,44.02791667,1103712.849,FALSE
227,3/13/2019 0:00,35.18,1086339.361,FALSE
228,3/14/2019 0:00,31.72791667,1117466.423,FALSE
229,3/15/2019 0:00,31.16375,1103620.81,FALSE
230,3/16/2019 0:00,35.76583333,1038367.835,TRUE
231,3/17/2019 0:00,39.13583333,1038383.165,TRUE
232,3/18/2019 0:00,38.30875,1103206.345,FALSE
233,3/19/2019 0:00,39.6175,1109989.092,FALSE
234,3/20/2019 0:00,42.24833333,1126688.708,FALSE
235,3/21/2019 0:00,44.19541667,1107266.336,FALSE
236,3/22/2019 0:00,43.82,1082661.358,FALSE
237,3/23/2019 0:00,45.04333333,1033794.017,TRUE
238,3/24/2019 0:00,43.84958333,1027607.152,TRUE
239,3/25/2019 0:00,47.17375,1101505.798,FALSE
240,3/26/2019 0:00,48.32,1094037.535,FALSE
241,3/27/2019 0:00,55.97958333,1117479.296,FALSE
242,3/28/2019 0:00,47.86541667,1104941.627,FALSE
243,3/29/2019 0:00,37.65416667,1092306.106,FALSE
244,3/30/2019 0:00,35.94083333,1049313.96,TRUE
245,3/31/2019 0:00,38.62125,1012739.72,TRUE
246,4/1/2019 0:00,43.80875,1141964.027,FALSE
247,4/2/2019 0:00,44.22625,1161635.696,FALSE
248,4/3/2019 0:00,49.00541667,1166713.726,FALSE
249,4/4/2019 0:00,51.07708333,1178659.539,FALSE
250,4/5/2019 0:00,57.47125,1222832.844,FALSE
251,4/6/2019 0:00,56.83208333,1147933.069,TRUE
252,4/7/2019 0:00,56.68958333,1143100.264,TRUE
253,4/8/2019 0:00,62.735,1258150.55,FALSE
254,4/9/2019 0:00,61.41458333,1262512.021,FALSE
255,4/10/2019 0:00,36.62666667,1189697.179,FALSE
256,4/11/2019 0:00,32.38458333,1123712.2,FALSE
257,4/12/2019 0:00,32.70083333,1141202.351,FALSE
258,4/13/2019 0:00,35.69666667,1082903.809,TRUE
259,4/14/2019 0:00,46.31375,1076923.283,TRUE
260,4/15/2019 0:00,55.48583333,1176883.68,FALSE
261,4/16/2019 0:00,51.91708333,1204780.155,FALSE
262,4/17/2019 0:00,54.95666667,1203268.539,FALSE
263,4/18/2019 0:00,52.58833333,1168573.528,FALSE
264,4/19/2019 0:00,57.43291667,1184100.009,FALSE
265,4/20/2019 0:00,61.84583333,1111814.541,TRUE
266,4/21/2019 0:00,58.04666667,1070724.14,TRUE
267,4/22/2019 0:00,44.92416667,1071445.853,FALSE
268,4/23/2019 0:00,53.66583333,1111329.547,FALSE
269,4/24/2019 0:00,60.1625,1105015.26,FALSE
270,4/25/2019 0:00,56.91291667,1113730.257,FALSE
271,4/26/2019 0:00,57.73916667,1109929.887,FALSE
272,4/27/2019 0:00,55.54208333,1030789.067,TRUE
273,4/28/2019 0:00,55.39625,1023779.035,TRUE
274,4/29/2019 0:00,32.46833333,1029282.806,FALSE
275,4/30/2019 0:00,32.26458333,1057322.128,FALSE
276,5/1/2019 0:00,40.02833333,1174109.079,FALSE
277,5/2/2019 0:00,46.69291667,1153183.502,FALSE
278,5/3/2019 0:00,54.19083333,1154347.141,FALSE
279,5/4/2019 0:00,56.90375,1094603.552,TRUE
280,5/5/2019 0:00,62.16791667,1078601.668,TRUE
281,5/6/2019 0:00,57.53583333,1162570.344,FALSE
282,5/7/2019 0:00,46.28166667,1179616.642,FALSE
283,5/8/2019 0:00,44.34916667,1204165.702,FALSE
284,5/9/2019 0:00,36.68916667,1203360.585,FALSE
285,5/10/2019 0:00,44.32166667,1193605.835,FALSE
286,5/11/2019 0:00,49.2375,1088153.672,TRUE
287,5/12/2019 0:00,58.22416667,1094282.085,TRUE
288,5/13/2019 0:00,64.22333333,1181935.039,FALSE
289,5/14/2019 0:00,64.99041667,1199511.485,FALSE
290,5/15/2019 0:00,66.92416667,1415663.866,FALSE
291,5/16/2019 0:00,67.44375,1483349.505,FALSE
292,5/17/2019 0:00,56.24875,1167625.741,FALSE
293,5/18/2019 0:00,52.00458333,1124671.739,TRUE
294,5/19/2019 0:00,42.92125,1088862.234,TRUE
295,5/20/2019 0:00,36.885,1164528.963,FALSE
296,5/21/2019 0:00,37.33875,1180447.838,FALSE
297,5/22/2019 0:00,43.18375,1189651.313,FALSE
298,5/23/2019 0:00,42.05041667,1210406.473,FALSE
299,5/24/2019 0:00,55.69833333,1213572.736,FALSE
300,5/25/2019 0:00,59.22083333,1140466.759,TRUE
301,5/26/2019 0:00,61.76791667,1178407.556,TRUE
302,5/27/2019 0:00,55.60541667,1140727.709,FALSE
303,5/28/2019 0:00,49.62083333,1209185.323,FALSE
304,5/29/2019 0:00,52.74666667,1273020.389,FALSE
305,5/30/2019 0:00,57.65958333,1312254.487,FALSE
306,5/31/2019 0:00,60.9375,1257455.199,FALSE
307,6/1/2019 0:00,62.73416667,1214214.349,TRUE
308,6/2/2019 0:00,64.10541667,1220646.948,TRUE
309,6/3/2019 0:00,64.23208333,1228322.19,FALSE
310,6/4/2019 0:00,66.25166667,1280283.377,FALSE
311,6/5/2019 0:00,65.89291667,1331458.714,FALSE
312,6/6/2019 0:00,68.92583333,1357827.963,FALSE
313,6/7/2019 0:00,70.45791667,1326989.829,FALSE
314,6/8/2019 0:00,64.69791667,1224905.371,TRUE
315,6/9/2019 0:00,56.15416667,1176267.425,TRUE
316,6/10/2019 0:00,61.76,1203688.61,FALSE
317,6/11/2019 0:00,64.6475,1264471.233,FALSE
318,6/12/2019 0:00,64.79833333,1310614.09,FALSE
319,6/13/2019 0:00,68.01,1311066.919,FALSE
320,6/14/2019 0:00,69.10333333,1318395.101,FALSE
321,6/15/2019 0:00,67.04708333,1254973.968,TRUE
322,6/16/2019 0:00,63.915,1242316.768,TRUE
323,6/17/2019 0:00,62.425,1256705.243,FALSE
324,6/18/2019 0:00,59.25666667,1252745.476,FALSE
325,6/19/2019 0:00,67.99541667,1319116.958,FALSE
326,6/20/2019 0:00,67.79666667,1330289.534,FALSE
327,6/21/2019 0:00,55.23083333,1320401.737,FALSE
328,6/22/2019 0:00,51.81416667,1156804.78,TRUE
329,6/23/2019 0:00,55.16625,1056228.744,TRUE
330,6/24/2019 0:00,65.43875,1094872.618,FALSE
331,6/25/2019 0:00,69.43666667,1104136.812,FALSE
332,6/26/2019 0:00,70.50666667,1123430.764,FALSE
333,6/27/2019 0:00,72.22791667,1123104.874,FALSE
334,6/28/2019 0:00,77.90166667,1127722.054,FALSE
335,6/29/2019 0:00,80.33791667,1086351.161,TRUE
336,6/30/2019 0:00,74.00041667,1080505.849,TRUE
337,7/1/2019 0:00,71.1975,1162440.762,FALSE
338,7/2/2019 0:00,70.62916667,1146042.405,FALSE
339,7/3/2019 0:00,74.40333333,1126832.889,FALSE
340,7/4/2019 0:00,69.6625,1069472.914,FALSE
341,7/5/2019 0:00,68.04958333,1066134.954,FALSE
342,7/6/2019 0:00,67.83083333,1029659.42,TRUE
343,7/7/2019 0:00,70.4475,1047946.742,TRUE
344,7/8/2019 0:00,70.72958333,1132184.131,FALSE
345,7/9/2019 0:00,72.68625,1111332.04,FALSE
346,7/10/2019 0:00,68.66041667,1122018.651,FALSE
347,7/11/2019 0:00,76.72125,1139756.424,FALSE
348,7/12/2019 0:00,76.52,1133290.444,FALSE
349,7/13/2019 0:00,75.1975,1084440.829,TRUE
350,7/14/2019 0:00,76.41916667,1080207.078,TRUE
